# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,
# Tue Jan 31 08:42:23 2023,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]),,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_rade:        Planet Radius [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radelim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masse:       Planet Mass [Earth Mass],,,,,,,,,,,,,,,,,,,
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,frac1,frac2
Qatar-2 b,Qatar-2,1.3371182,0.0000037,-0.0000037,0,0.02149,0.00036,-0.00036,0,12.823,0.392,-0.392,0,790.41,27.332,-27.332,0,0.030570069,0.030570069
WASP-161 b,WASP-161,5.4060425,0.0000048,-0.0000048,0,0.0673,0.0023,-0.0023,0,12.812,0.729,-0.65,0,791.3967,66.7443,-66.7443,0,0.056899781,0.050733687
CoRoT-11 b,CoRoT-11,2.994325,0.000021,-0.000021,0,0.04351,0.00036,-0.00036,0,15.581,0.37,-0.37,0,791.3967,85.8141,-85.8141,0,0.023746871,0.023746871
Qatar-2 b,Qatar-2,1.33711647,0.00000026,-0.00000026,0,0.02153,0.0002,-0.0002,0,14.056,0.146,-0.146,0,792.635,17.162,-17.162,0,0.010387023,0.010387023
Kepler-419 b,Kepler-419,69.7546,0.0007,-0.0009,0,0.37,0.007,-0.006,0,10.8,1.4,-1.3,0,794.5,95.3,-95.3,0,0.12962963,0.12037037
TOI-150.01,TOI-150,5.857487,0.000089,-0.000097,0,0.07037,0.00087,-0.00088,0,14.067,0.235,-0.213,0,797.7533,38.1396,-38.1396,0,0.016705765,0.015141821
WASP-8 b,WASP-8,8.15872,0.000015,-0.000015,0,,,,,12.666,0.56,-0.56,0,807.2882,104.8839,-104.8839,0,0.044212853,0.044212853
TIC 172900988 b,TIC 172900988 Aa,188.835,0.092,-0.092,0,0.86762,0.00033,-0.00033,0,11.24,0.45,-0.45,0,823.9,4.8,-4.8,0,0.040035587,0.040035587
HATS-76 b,HATS-76,1.9416423,0.0000014,-0.0000014,0,0.02658,0.00021,-0.00029,0,12.094,0.347,-0.347,0,835.57088,28.28673,-28.28673,0,0.028691913,0.028691913
TIC 172900988 b,TIC 172900988 Aa,193.965,0.078,-0.078,0,0.88328,0.00027,-0.00027,0,11.3,0.4,-0.4,0,837,4.7,-4.7,0,0.03539823,0.03539823
WASP-38 b,WASP-38,6.871815,0.000045,-0.000045,0,0.07584,0.0008,-0.00082,0,12.218,0.224,-0.224,0,841.61384,18.11631,-18.43414,0,0.018333606,0.018333606
TIC 172900988 b,TIC 172900988 Aa,190.375,0.053,-0.053,0,0.87235,0.00023,-0.00023,0,11.15,0.41,-0.41,0,845.7,4.7,-4.7,0,0.0367713,0.0367713
WASP-141 b,WASP-141,3.310651,0.000005,-0.000005,0,0.0469,0.0007,-0.0007,0,13.563,0.897,-0.897,0,854.9627,47.6745,-47.6745,0,0.066135811,0.066135811
WASP-38 b,WASP-38,6.871815,0.000045,-0.000042,0,0.07522,0.00074,-0.00075,0,12.263,0.325,-0.314,0,855.245,18.433,-18.433,0,0.026502487,0.02560548
WASP-38 b,WASP-38,6.87188,0.00001,-0.00001,0,0.0758,0.0008,-0.0008,0,12.218,0.224,-0.224,0,861.3193,22.2481,-22.2481,0,0.018333606,0.018333606
CoRoT-10 b,CoRoT-10,13.2406,0.0002,-0.0002,0,0.1055,0.0019,-0.002,0,10.873,0.785,-0.785,0,867.6759,44.4962,-44.4962,0,0.072197186,0.072197186
TIC 172900988 b,TIC 172900988 Aa,198.856,0.099,-0.099,0,0.89809,0.00034,-0.00034,0,11.2,0.43,-0.43,0,869.7,5,-5,0,0.038392857,0.038392857
HATS-22 b,HATS-22,4.7228124,0.0000052,-0.0000052,0,0.05025,0.00042,-0.00042,0,10.682,0.538,-0.325,0,870.8542,34.9613,-34.9613,0,0.0503651,0.030425014
CoRoT-10 b,CoRoT-10,13.2406,0.0002,-0.0002,0,0.1055,0.0021,-0.0021,0,10.87,0.78,-0.78,0,874,50.85,-50.85,0,0.07175713,0.07175713
KELT-16 b,KELT-16,0.9689951,0.0000024,-0.0000024,0,0.02044,0.00024,-0.00026,0,15.861,0.942,-0.751,0,874.0325,50.8528,-47.6745,0,0.059390959,0.047348843
TOI-2180 b,TOI-2180,260.79,0.59,-0.58,0,0.828,0.012,-0.012,0,11.321,0.247,-0.213,0,875.61726,27.65107,-25.7441,0,0.021817861,0.018814592
WASP-99 b,WASP-99,5.75251,0.00004,-0.00004,0,0.0717,0.0016,-0.0016,0,12.33,0.9,-0.56,0,883.53,41.32,-41.32,0,0.072992701,0.04541768
CoRoT-10 b,CoRoT-10,13.2406,0.0002,-0.0002,0,0.106,0.0014,-0.0014,0,10.548,0.953,-0.953,0,883.5674,47.6745,-47.6745,0,0.090348881,0.090348881
WASP-158 b,WASP-158,3.656333,0.000004,-0.000004,0,0.0517,0.0018,-0.0018,0,11.994,1.681,-1.681,0,886.7457,73.1009,-73.1009,0,0.14015341,0.14015341
CoRoT-23 b,CoRoT-23,3.6313,0.0001,-0.0001,0,0.048,0.004,-0.004,0,11.77,1.46,-1.46,0,889.9,95.3,-95.3,0,0.12404418,0.12404418
WASP-99 b,WASP-99,5.75251,0.00004,-0.00004,0,0.0717,0.0016,-0.0016,0,12.33,0.897,-0.56,0,889.924,41.3179,-41.3179,0,0.072749392,0.04541768
Kepler-433 b,Kepler-433,5.3340838,0.0000011,-0.0000011,0,0.0678,0.0025,-0.0028,0,16.253,1.793,-1.793,0,893.1023,143.0235,-130.3103,0,0.110318095,0.110318095
Kepler-433 b,Kepler-433,5.33408384,0.0000011,-0.0000011,0,0.0679,0.0027,-0.0027,0,16.25,1.79,-1.79,0,896.24,165.26,-165.26,0,0.110153846,0.110153846
CoRoT-30 b,CoRoT-30,9.06005,0.00024,-0.00024,0,0.0844,0.0012,-0.0012,0,11.31,0.852,-0.852,0,921.707,69.9226,-69.9226,0,0.075331565,0.075331565
NGTS-9 b,NGTS-9,4.43527,0.00002,-0.00002,0,0.058,0.003,-0.002,0,11.994,0.673,-0.673,0,921.707,54.0311,-54.0311,0,0.056111389,0.056111389
CoRoT-6 b,CoRoT-6,8.886593,0.00004,-0.00004,0,0.0854,0.0013,-0.0014,0,13.07,0.392,-0.392,0,937.5985,88.9924,-88.9924,0,0.029992349,0.029992349
CoRoT-6 b,CoRoT-6,8.886593,0.000004,-0.000004,0,0.0855,0.0015,-0.0015,0,13.068,0.392,-0.392,0,940.74,108.06,-108.06,0,0.029996939,0.029996939
CoRoT-6 b,CoRoT-6,8.886593,0.000004,-0.000004,0,0.0855,0.0017,-0.0017,0,13.283,0.471,-0.471,0,940.7768,108.0622,-108.0622,0,0.035458857,0.035458857
WASP-10 b,WASP-10,3.0927636,0.0000094,-0.000021,0,0.0369,0.0012,-0.0014,0,14.348,0.863,-1.02,0,940.7768,69.9226,-54.0311,0,0.060147756,0.071090047
TIC 172900988 b,TIC 172900988 Aa,200.452,0.011,-0.011,0,0.90281,0.00016,-0.00016,0,11.25,0.44,-0.44,0,942,5.6,-5.6,0,0.039111111,0.039111111
NGTS-20 b,NGTS-20,54.18915,0.00015,-0.00015,0,0.313,0.013,-0.013,0,11.994,0.448,-0.448,0,947.12865,50.85255,-47.67426,0,0.037352009,0.037352009
Kepler-43 b,Kepler-43,3.0240922,0.00000016,-0.00000016,0,0.044,0.002,-0.002,0,12.55,0.527,-0.527,0,962.98,57.21,-57.21,0,0.041992032,0.041992032
CoRoT-23 b,CoRoT-23,3.6313,0.0001,-0.0001,0,0.04809,0.00128,-0.00104,0,13.227,2.13,-1.233,0,972.5598,101.7056,-98.5273,0,0.161034248,0.093218417
TIC 172900988 b,TIC 172900988 Aa,204.046,0.057,-0.057,0,0.91359,0.00023,-0.00023,0,11.27,0.4,-0.4,0,981.3,5.7,-5.7,0,0.035492458,0.035492458
CoRoT-23 b,CoRoT-23,3.6313,0.0001,-0.0001,0,0.0484,0.0011,-0.0012,0,11.769,1.457,-1.457,0,982.0947,104.8839,-104.8839,0,0.123799813,0.123799813
Kepler-43 b,Kepler-43,3.0240933,0.0000027,-0.0000027,0,0.044,0.0013,-0.0013,0,12.498,0.46,-0.46,0,982.0947,66.7443,-66.7443,0,0.036805889,0.036805889
TOI-1431 b,TOI-1431,2.650237,0.000003,-0.000003,0,0.046,0.002,-0.002,0,16.701,0.56,-0.56,0,991.62463,57.20911,-57.20911,0,0.033530926,0.033530926
Kepler-43 b,Kepler-43,3.02409309,0.0000002,-0.0000002,0,0.0444,0.0005,-0.0005,0,13,0.45,-0.34,0,994.77,31.78,-31.78,0,0.034615385,0.026153846
Kepler-43 b,Kepler-43,3.02409309,0.0000002,-0.0000002,0,0.04436,0.00046,-0.00047,0,13.002,0.448,-0.336,0,997.9862,27.65121,-27.96904,0,0.034456238,0.025842178
HATS-57 b,HATS-57,2.350621,0.0000013,-0.0000013,0,0.03493,0.00021,-0.0003,0,12.767,0.314,-0.314,0,1000.21101,23.20159,-23.20159,0,0.024594658,0.024594658
WASP-10 b,WASP-10,3.0927616,0.0000112,-0.0000112,0,0.03781,0.00067,-0.00047,0,12.106,0.224,-0.224,0,1001.12,41.32,-34.96,0,0.018503222,0.018503222
TOI-1516 b,TOI-1516,2.056014,0.000002,-0.000002,0,,,,,15.244,0.336,-0.336,0,1004.33777,38.13941,-38.13941,0,0.022041459,0.022041459
WASP-10 b,WASP-10,3.0927616,0.000001,-0.000001,0,0.0378,0.0016,-0.0016,0,11.96,0.762,-0.762,0,1004.3428,82.6358,-82.6358,0,0.063712375,0.063712375
HD 17156 b,HD 17156,21.2163979,0.0000159,-0.0000159,0,,,,,12.274,0.224,-0.224,0,1014.153,10.488,-10.488,0,0.018249959,0.018249959
WASP-10 b,WASP-10,3.09272932,0.00000032,-0.00000032,0,0.0378,0.0013,-0.0014,0,11.96,0.717,-0.717,0,1020.2343,73.1009,-76.2792,0,0.059949833,0.059949833
HATS-36 b,HATS-36,4.1752387,0.0000022,-0.0000022,0,0.05425,0.00043,-0.00043,0,13.843,0.482,-0.482,0,1022.14128,19.70546,-19.70546,0,0.034819042,0.034819042
HD 17156 b,HD 17156,21.21663,0.00045,-0.00045,0,0.1614,0.0022,-0.0022,0,11.43,0.9,-0.9,0,1023.37,25.43,-25.43,0,0.078740157,0.078740157
Kepler-43 b,Kepler-43,3.024095,0.000021,-0.000021,0,0.0449,0.001,-0.001,0,13.45,0.67,-0.67,0,1026.55,60.39,-60.39,0,0.049814126,0.049814126
Kepler-43 b,Kepler-43,3.0240949,0.0000006,-0.0000006,0,0.046,0.0026,-0.0025,0,13.664,0.729,-0.717,0,1026.5909,82.6358,-82.6358,0,0.053351874,0.052473653
HD 17156 b,HD 17156,21.216398,0.000016,-0.000016,0,0.16278,0.00076,-0.00076,0,12.184,0.074,-0.074,0,1028.18005,10.17056,-10.17056,0,0.006073539,0.006073539
TOI-5153 b,TOI-5153,20.33003,0.00007,-0.00007,0,0.158,0.006,-0.006,0,11.882,0.448,-0.448,0,1036.12061,57.20911,-54.03083,0,0.03770409,0.03770409
HD 17156 b,HD 17156,21.216398,0.000016,-0.000016,0,0.1637,0.0029,-0.0029,0,11.938,0.404,-0.404,0,1036.76146,36.23262,-36.23262,0,0.033841514,0.033841514
CoRoT-18 b,CoRoT-18,1.9000693,0.0000028,-0.0000028,0,0.0286,0.00068,-0.00068,0,14.022,0.93,-0.93,0,1039.3041,54.0311,-54.0311,0,0.066324347,0.066324347
HATS-16 b,HATS-16,2.686502,0.000011,-0.000011,0,0.03744,0.00045,-0.00045,0,14.572,1.681,-1.681,0,1039.3041,60.3877,-60.3877,0,0.115358221,0.115358221
CoRoT-18 b,CoRoT-18,1.90009,0.0000005,-0.0000005,0,0.0288,0.0008,-0.0008,0,12.846,0.437,-0.538,0,1048.839,60.3877,-60.3877,0,0.034018371,0.041880741
CoRoT-2 b,CoRoT-2,1.74299673,0.00000031,-0.00000031,0,0.0281,0.00057,-0.00058,0,16.432,0.471,-0.493,0,1048.839,60.3877,-57.2094,0,0.028663583,0.030002434
CoRoT-2 b,CoRoT-2,1.7429964,0.0000017,-0.0000017,0,0.0281,0.0009,-0.0009,0,16.421,0.325,-0.325,0,1051.973,50.851,-50.851,0,0.01979173,0.01979173
CoRoT-2 b,CoRoT-2,1.7429975,0.0000002,-0.0000002,0,,,,,15.85,0.717,-0.717,0,1052.0173,50.8528,-50.8528,0,0.045236593,0.045236593
HAT-P-34 b,HAT-P-34,5.452654,0.000016,-0.000016,0,0.0677,0.0008,-0.0008,0,13.417,1.435,-1.031,0,1057.694,67.059,-67.059,0,0.106953865,0.076842811
HAT-P-34 b,HAT-P-34,5.452654,0.000016,-0.000016,0,0.06774,0.00074,-0.00076,0,13.417,1.457,-1.031,0,1058.3739,66.7443,-63.566,0,0.108593575,0.076842811
TOI-1107 b,TOI-1107,4.0782387,0.0000024,-0.0000025,0,0.0561,0.0024,-0.0025,0,14.572,0.56,-0.56,0,1064.72516,57.20911,-57.20911,0,0.038429865,0.038429865
HATS-61 b,HATS-61,7.817953,0.000024,-0.000024,0,0.07908,0.00033,-0.00033,0,13.395,0.751,-0.751,0,1080.622,44.4962,-44.4962,0,0.056065696,0.056065696
WASP-38 b,WASP-38,6.87188,0.00001,-0.00001,0,,,,,13.787,0.673,-0.673,0,1093.3352,114.4188,-114.4188,0,0.0488141,0.0488141
HAT-P-14 b,HAT-P-14,4.62767,0.000005,-0.000005,0,,,,,15.917,1.345,-1.345,0,1093.3352,200.2329,-200.2329,0,0.084500848,0.084500848
CoRoT-18 b,CoRoT-18,1.9000693,0.0000028,-0.0000028,0,0.0295,0.0015,-0.0017,0,14.684,2.018,-2.018,0,1099.6918,120.7754,-120.7754,0,0.137428494,0.137428494
CoRoT-18 b,CoRoT-18,1.9000693,0.0000028,-0.0000028,0,0.0295,0.0016,-0.0016,0,14.68,2.02,-2.02,0,1102.82,120.77,-120.77,0,0.13760218,0.13760218
CoRoT-2 b,CoRoT-2,1.7429935,0.000001,-0.000001,0,0.02798,0.00076,-0.0008,0,16.432,0.471,-0.493,0,1102.82,69.92,-69.92,0,0.028663583,0.030002434
WASP-173 A b,WASP-173 A,1.3866529,0.0000027,-0.0000027,0,0.02508,0.00034,-0.00032,0,14.404,1.345,-0.796,0,1102.8701,47.6745,-44.4962,0,0.09337684,0.055262427
WASP-32 b,WASP-32,2.7186591,0.0000024,-0.0000024,0,0.03904,0.00062,-0.00061,0,12.33,0.448,-0.448,0,1109.2267,38.1396,-34.9613,0,0.036334144,0.036334144
HD 17156 b,HD 17156,21.21663,0.00045,-0.00045,0,,,,,12.33,0.336,-0.336,0,1115.5833,66.7443,-66.7443,0,0.027250608,0.027250608
CoRoT-2 b,CoRoT-2,1.7429935,0.000001,-0.000001,0,0.02835,0.00047,-0.00047,0,16.365,0.347,-0.347,0,1134.6531,50.8528,-50.8528,0,0.021203789,0.021203789
HAT-P-69 b,HAT-P-69,4.7869491,0.0000018,-0.0000021,0,0.06555,0.0007,-0.00035,0,18.786,0.572,-0.37,0,1137.8314,184.3414,-184.3414,0,0.030448206,0.019695518
WASP-32 b,WASP-32,2.718659,0.000008,-0.000008,0,0.0394,0.0003,-0.0003,0,13.227,0.785,-0.785,0,1144.14,22.247,-22.247,0,0.059348303,0.059348303
WASP-32 b,WASP-32,2.718659,0.000008,-0.000008,0,,,,,13.339,0.673,-0.673,0,1144.188,22.2481,-22.2481,0,0.050453557,0.050453557
TOI-558 b,TOI-558,14.574071,0.000026,-0.000026,0,0.1291,0.002,-0.0021,0,12.173,0.46,-0.426,0,1147.36055,47.67426,-47.67426,0,0.037788548,0.034995482
CoRoT-2 b,CoRoT-2,1.7429935,0.000001,-0.000001,0,0.02854,0.00048,-0.00048,0,16.477,0.359,-0.359,0,1150.5446,50.8528,-50.8528,0,0.021787947,0.021787947
WASP-173 A b,WASP-173 A,1.38665318,0.00000027,-0.00000027,0,0.0248,0.0006,-0.0006,0,13.451,0.673,-0.673,0,1172.7927,57.2094,-57.2094,0,0.050033455,0.050033455
HD 80606 b,HD 80606,111.4357,0.0008,-0.0008,0,0.449,0.006,-0.006,0,10.98,0.34,-0.34,0,1252.2,34.96,-34.96,0,0.030965392,0.030965392
HAT-P-21 b,HAT-P-21,4.124481,0.000007,-0.000007,0,0.0495,0.00072,-0.00075,0,11.478,1.031,-1.031,0,1261.7851,41.3179,-41.3179,0,0.089824011,0.089824011
WTS-1 b,WTS-1,3.352057,0.000013,-0.000015,0,0.047,0.001,-0.001,0,16.7,1.79,-2.02,0,1274.44,111.24,-111.24,0,0.107185629,0.120958084
HAT-P-21 b,HAT-P-21,4.124481,0.000007,-0.000007,0,0.0494,0.0007,-0.0007,0,11.478,1.031,-1.031,0,1291.289,51.168,-51.168,0,0.089824011,0.089824011
HD 80606 b,HD 80606,111.4367,0.0004,-0.0004,0,0.4564,0.0087,-0.0087,0,11.243,0.303,-0.303,0,1307.55262,49.26365,-49.26365,0,0.026950102,0.026950102
HD 80606 b,HD 80606,111.4367,0.0004,-0.0004,0,0.4565,0.0051,-0.0053,0,11.243,0.258,-0.258,0,1308.18828,30.82951,-31.783,0,0.022947612,0.022947612
Kepler-1704 b,Kepler-1704,988.88112,0.00091,-0.00091,0,2.027,0.024,-0.03,0,11.949,0.493,-0.471,0,1322.16617,92.17024,-88.99195,0,0.041258683,0.039417524
HAT-P-16 b,HAT-P-16,2.77597024,0.00000066,-0.00000066,0,0.0413,0.00047,-0.00047,0,13.339,0.392,-0.392,0,1331.38987,29.24036,-29.24036,0,0.02938751,0.02938751
HAT-P-16 b,HAT-P-16,2.77596,0.000003,-0.000003,0,0.0413,0.0004,-0.0004,0,14.448,0.74,-0.74,0,1332.605,29.875,-29.875,0,0.051218162,0.051218162
KELT-24 b,KELT-24,5.55149,0.00001,-0.00001,0,0.067,0.002,-0.002,0,15.244,0.56,-0.56,0,1334.87931,63.56568,-63.56568,0,0.036735765,0.036735765
WASP-186 b,WASP-186,5.026799,0.000012,-0.000014,0,0.06,0.0012,-0.0013,0,12.442,0.336,-0.336,0,1341.2426,57.2094,-57.2094,0,0.027005305,0.027005305
HAT-P-16 b,HAT-P-16,2.7759712,0.0000015,-0.0000015,0,0.04134,0.00044,-0.00045,0,14.448,0.74,-0.74,0,1341.56043,29.24036,-29.24036,0,0.051218162,0.051218162
CoRoT-20 b,CoRoT-20,9.24285,0.0003,-0.0003,0,0.0901,0.0021,-0.0022,0,9.416,0.448,-0.448,0,1344.4209,82.6358,-79.4575,0,0.04757859,0.04757859
CoRoT-20 b,CoRoT-20,9.24285,0.0003,-0.0003,0,0.0902,0.0021,-0.0021,0,9.42,0.45,-0.45,0,1347.54,73.1,-73.1,0,0.047770701,0.047770701
Qatar-3 b,Qatar-3,2.5079204,,,0,0.03783,0.00069,-0.00069,0,12.285,1.569,-1.569,0,1369.8473,149.3801,-149.3801,0,0.127716728,0.127716728
Qatar-5 b,Qatar-5,2.8792319,,,0,0.04127,0.00067,-0.00067,0,12.408,0.717,-0.717,0,1373.0256,57.2094,-57.2094,0,0.0577853,0.0577853
HD 80606 b,HD 80606,111.4367,0.0004,-0.0004,0,,,,,11.994,0.336,-0.336,0,1392.0954,235.1942,-235.1942,0,0.028014007,0.028014007
TOI-2025 b,TOI-2025,8.872078,0.000007,-0.000007,0,0.092,0.004,-0.004,0,12.52,0.101,-0.101,0,1398.44499,95.34852,-95.34852,0,0.008067093,0.008067093
NGTS-13 b,NGTS-13,4.119027,0.000023,-0.000023,0,0.0549,0.0015,-0.0025,0,12.801,0.516,-0.516,0,1538.2972,139.8452,-139.8452,0,0.040309351,0.040309351
WASP-120 b,WASP-120,3.6112706,0.0000043,-0.0000043,0,0.0514,0.0007,-0.0007,0,16.511,1.076,-1.076,0,1541.4755,66.7443,-66.7443,0,0.065168675,0.065168675
Kepler-432 b,Kepler-432,52.50097,0.00021,-0.00021,0,0.3034,0.0089,-0.0089,0,12.554,0.404,-0.404,0,1547.77,152.55,-152.55,0,0.032180978,0.032180978
TOI-2109 b,TOI-2109,0.67247414,0.00000003,-0.00000028,0,0.01791,0.00065,-0.00065,0,15.098,0.527,-0.527,0,1595.4986,238.37131,-238.37131,0,0.034905285,0.034905285
TOI-3362 b,TOI-3362,18.09547,0.00003,-0.00003,0,0.153,0.002,-0.003,0,12.801,0.482,-0.46,0,1598.35906,212.30938,-205.31715,0,0.037653308,0.035934693
Kepler-30 c,Kepler-30,60.326,,,0,,,,,11.23,1.19,-0.44,0,1603.8,52.4,-133,0,0.105966162,0.039180766
KELT-24 b,KELT-24,5.5514926,0.0000081,-0.000008,0,0.06969,0.00087,-0.00096,0,14.258,0.235,-0.235,0,1646.3594,66.7443,-69.9226,0,0.016481975,0.016481975
WASP-162 b,WASP-162,9.62468,0.00001,-0.00001,0,0.0871,0.0013,-0.0013,0,11.209,0.56,-0.56,0,1652.716,63.566,-63.566,0,0.049959854,0.049959854
Kepler-1514 b,Kepler-1514,217.83184,0.00012,-0.00012,0,0.753,0.013,-0.014,0,12.42,0.258,-0.258,0,1678.1424,69.9226,-69.9226,0,0.020772947,0.020772947
HATS-66 b,HATS-66,3.1414391,0.0000074,-0.0000074,0,0.04714,0.00025,-0.00025,0,15.816,0.942,-0.942,0,1694.0339,216.1244,-216.1244,0,0.059559939,0.059559939
Kepler-432 b,Kepler-432,52.501129,0.000067,-0.000053,0,0.301,0.016,-0.011,0,12.834,0.404,-0.437,0,1719.4603,101.7056,-57.2094,0,0.031478884,0.034050179
TOI-172 b,TOI-172,9.47725,0.00064,-0.00079,0,0.0914,0.0017,-0.0017,0,10.817,0.359,-0.325,0,1722.6386,69.9226,-63.566,0,0.0331885,0.030045299
WASP-89 b,WASP-89,3.3564227,0.0000025,-0.0000025,0,0.0428,0.0012,-0.0013,0,11.657,0.448,-0.448,0,1843.414,108.0622,-114.4188,0,0.038431844,0.038431844
Kepler-1658 b,Kepler-1658,3.84937278,0.0000008,-0.0000008,0,0.0544,0.0007,-0.0007,0,11.994,0.56,-0.56,0,1868.8404,149.3801,-146.2018,0,0.046690012,0.046690012
WASP-89 b,WASP-89,3.3564227,0.0000025,-0.0000025,0,0.0427,0.0012,-0.0012,0,11.657,0.448,-0.448,0,1875.197,127.132,-127.132,0,0.038431844,0.038431844
TOI-559 b,TOI-559,6.9839095,0.0000051,-0.0000051,0,0.0723,0.0013,-0.0013,0,12.229,0.314,-0.28,0,1910.14873,76.27882,-73.10053,0,0.02567667,0.022896394
Qatar-4 b,Qatar-4,1.8053564,,,0,0.02803,0.00048,-0.00048,0,12.722,1.233,-1.233,0,1938.763,171.6282,-171.6282,0,0.096918723,0.096918723
TOI-628 b,TOI-628,3.4095675,0.000007,-0.0000069,0,0.0486,0.0008,-0.00094,0,11.882,0.46,-0.381,0,2011.8639,92.1707,-98.5273,0,0.038714021,0.032065309
Kepler-9 b,Kepler-9,19.238,,,0,,,,,8.85,1.7,-0.46,0,2175,128.1,-170.1,0,0.192090395,0.051977401
HAT-P-20 b,HAT-P-20,2.87531694,0.00000019,-0.00000019,0,0.03593,0.00029,-0.00029,0,11.489,0.594,-0.594,0,2294.7326,114.4188,-114.4188,0,0.051701628,0.051701628
WASP-14 b,WASP-14,2.2437661,0.0000011,-0.0000011,0,0.0358,0.0012,-0.0013,0,14.359,0.841,-0.919,0,2294.7326,155.7367,-158.915,0,0.058569538,0.064001671
HAT-P-20 b,HAT-P-20,2.875317,0.000004,-0.000004,0,0.0361,0.0005,-0.0005,0,9.718,0.37,-0.37,0,2302.899,59.432,-59.432,0,0.038073678,0.038073678
HAT-P-20 b,HAT-P-20,2.8753186,0.0000002,-0.0000002,0,0.03617,0.00043,-0.00045,0,9.718,0.37,-0.37,0,2310.6241,57.2094,-57.2094,0,0.038073678,0.038073678
XO-3 b,XO-3,3.19154,0.00014,-0.00014,0,,,,,15.805,1.345,-1.345,0,2316.9807,378.2177,-378.2177,0,0.085099652,0.085099652
WASP-14 b,WASP-14,2.243752,0.00001,-0.00001,0,0.036,0.001,-0.001,0,14.36,0.84,-0.92,0,2333,161,-158,0,0.058495822,0.064066852
CoRoT-14 b,CoRoT-14,1.51214,0.00013,-0.00013,0,0.02691,0.0007,-0.00073,0,12.218,0.785,-0.785,0,2358.2986,149.3801,-149.3801,0,0.064249468,0.064249468
WASP-14 b,WASP-14,2.2437655,0.000001,-0.000001,0,0.037,0.001,-0.001,0,13.899,1.3,-1.155,0,2412.3297,76.2792,-73.1009,0,0.093531909,0.083099504
CoRoT-14 b,CoRoT-14,1.51214,0.00013,-0.00013,0,0.027,0.002,-0.002,0,12.22,0.78,-0.78,0,2415.4,190.7,-190.7,0,0.063829787,0.063829787
CoRoT-14 b,CoRoT-14,1.51214,0.00013,-0.00013,0,0.02687,0.00078,-0.00078,0,11.411,0.886,-0.886,0,2437.7561,158.915,-158.915,0,0.077644378,0.077644378
Kepler-14 b,Kepler-14,6.790123,0.0000043,-0.0000043,0,0.0771,0.0012,-0.0012,0,12.621,0.56,-0.56,0,2440.9344,123.9537,-123.9537,0,0.044370494,0.044370494
WASP-14 b,WASP-14,2.24376524,0.00000044,-0.00000044,0,0.0371,0.0011,-0.0011,0,13.686,0.46,-0.46,0,2466.3608,149.3801,-149.3801,0,0.033610989,0.033610989
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,8040000,470000,-470000,0,200,6,-6,0,20.849,0.56,-0.56,0,2479.06157,222.47988,-254.26273,0,0.026859801,0.026859801
WASP-14 b,WASP-14,2.2437661,0.0000011,-0.0000011,0,0.0372,0.0011,-0.0011,0,18.304,1.031,-1.031,0,2510.857,149.3801,-149.3801,0,0.056326486,0.056326486
